ID,JPG_ID,Lat,Lng,Q1_Text,Q1_Type,Q2_Order,Q3_Access,Q4_Aesth,Q5_Eco,Q6_Enclo,Q7_Richness,Q8_Scale,wall,building,sky,tree,road,sidewalk,grass,earth,signboard,plant,fence,streetlight,mountain,railing,column,bridge,water,ashcan,awning,windowpane,skyscraper,ct_person,ct_bicycle,ct_car,ct_motorcycle,ct_truck,ct_traffic light,ct_bus,ct_bench,ct_boat,ct_stop sign,ct_parking meter,ct_dining table
173,414,52.39426755,13.41339255,Resi,0,0.783191629,0.590829541,0.710517529,0.684603421,0.451310256,0.383058237,0.26284585,0,0.001523,0.213055,0.310961,0.342105,0.024102,0.000496,0,0,0.047398,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
174,415,52.5266298,13.3043519,Offi,1,0.752779595,0.733286664,0.756928214,0.489269051,0.579100615,0.734973528,0.498023715,0,0.292688,0.159754,0.106473,0.394547,0.004477,0.000262,0,0.000191,0.01766,0.000684,3.90E-05,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,0,0,0
175,417,52.40857788,13.32412454,Rural,5,0.274689339,0.350717536,0.661101836,0.748055988,0.507602718,0.255060729,0.260210804,0.014734,0,0.16532,0.457727,0.202648,0,0.011086,0.147156,0,0.001328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,418,52.54563423,13.42806155,Resi,0,0.470568999,0.525376269,0.764607679,0.103265941,0.383371077,0.712862037,0.479907773,0,0.16475,0.32316,0.014102,0.349289,0.007199,0,0,0.003023,0,0,0.004801,0,0,0,0,0,0,0,0,0,9,0,18,0,0,7,0,0,0,0,0,0
177,427,52.42198669,13.19466149,Rural,5,0.614453891,0.0980049,0.359933222,0.989735614,0.506632158,0.04609156,0.261857708,0.000477,0,0.131133,0.464949,0.280297,0,0.005898,0.011898,4.70E-05,0.081578,0.023645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,428,52.5375958,13.4285564,Resi,0,0.413015043,0.519425971,0.25442404,0.237325039,0.40569395,0.421364061,0.108366271,0.013547,0.166898,0.298957,0.05343,0.230449,0.048391,0,0,0.022344,0,9.00E-05,0,0,0,0,0,0,0,0,0,0,1,0,20,0,5,0,0,2,0,0,0,0
179,430,52.5860196,13.306664,Offi,1,0.433616743,0.568778439,0.447746244,0.68118196,0.494338402,0.84397384,1,0.003133,0.028102,0.047953,0.50868,0.213816,0.094988,4.00E-06,0.018379,0,0.008773,0.010723,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,2,0,0,0,0
180,436,52.5393631,13.3567336,Resi,0,0.881294964,0.723136157,0.351919866,0.14992224,0.65771595,0.464652756,0.482213439,0,0.207371,0.107266,0.254105,0.354809,0.021902,0,0.019223,0,0.002219,0.000883,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0
181,440,52.52693696,13.29728036,Resi,0,0.810660562,0.611830592,0.684474124,0.613063764,0.56227758,0.54313298,0.651515152,0.001039,0.072074,0.186398,0.301754,0.292891,0.006594,0.043273,0,0,0,0.012012,0.000973,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
182,441,52.46274381,13.47732288,Resi,0,0.176258993,0.494224711,0.549582638,0.52503888,0.663539308,0.292743694,0.224967062,0,0.116172,0.177438,0.317277,0.278992,0.003527,0.046512,0.00116,0,0.057332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
183,443,52.5256562,13.3054791,Resi,0,0.470568999,0.444522226,0.896160267,0.524727838,0.460045293,0.545001557,0.254611331,0.001055,0.14582,0.282754,0.118352,0.33568,0.051633,0.003559,0,0.001555,0.022957,0,0.000191,0,0,2.70E-05,0,0,0,0,0,0,1,0,15,0,1,0,0,3,0,0,0,0
184,444,52.51556148,13.3687167,Subur,3,0.498364944,0.279663983,0.442070117,0.413685848,0.260757037,0.195266272,0.373517787,0,0,0.24398,0.293742,0.414848,0.000445,0.007168,0.006727,0.000254,0,0.010035,0,0.01507,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0
185,449,52.5012794,13.3049349,Offi,1,0.373773708,0.686034302,0.481135225,0.767340591,0.450986736,0.655247586,0.573781291,0.005199,0.183578,0.235699,0.130105,0.359832,0.010531,0.00016,0,0.000262,0,0.012156,0,0,0,0,0,0,0,0,0,0,2,0,25,0,0,1,0,0,0,0,0,0
186,452,52.45546849,13.37570628,Resi,0,0.28057554,0.592229611,0.123539232,0.098911353,0.299255904,0.668950483,0.475955204,0,0.120754,0.351504,0.045398,0.36002,0.01173,0.079535,0,0.002105,0,0,0.005137,0,0,0,0,0,0,0,0,0,3,0,14,0,0,1,0,0,0,0,0,0
187,453,52.4518144,13.4177409,Subur,3,0.592871158,0.336716836,0.259098497,0.496734059,0.15528955,0,0.023715415,0,0.003816,0.411184,0.139383,0.31068,0.059379,0.043781,0.000812,0.002605,0.002629,0.003254,0.003512,0,0.003703,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,1,0,0,0
188,457,52.59921417,13.47732257,Subur,3,0.55559189,0.80119006,0.633055092,0.727527216,0.40634099,0.859545313,0.986166008,0.012379,0.008004,0.258234,0.298758,0.144789,0.001359,0.002453,0.158344,0,0.066488,0.037836,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0
189,458,52.528326,13.5187717,Resi,0,0.471550033,0.165908295,0.385308848,0.255676516,0.259786477,0.372781065,0,3.90E-05,0.06768,0.359492,0.11591,0.329453,0.001355,0.01025,0.08377,0,0,0.030605,0.00098,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
190,463,52.44825486,13.48885392,Rural,5,0.448986266,0.223661183,0.245742905,0.968895801,0.047233905,0.320460916,0.240118577,0,0.013793,0.421012,0.202215,0.099816,0,0.000965,0.177723,0,0.05007,0.030527,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0
191,464,52.4818997,13.3485934,Comm,2,0.484303466,0.515575779,0.241068447,0.165785381,0.667098027,0.35845531,0.576086957,0,0.294137,0.211266,0.01232,0.319301,0.013266,0.000301,0.000438,0.005113,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,4,0,0,0,0,0,0,0
192,469,52.51175856,13.29532439,Resi,0,0.89175932,0.607630382,0.153923205,0.255365474,0.716920091,0.632201806,0.639328063,0.029855,0.327176,0.135805,0.106492,0.221965,0.00134,0.000152,0,0.001574,0,0,0.000215,0,0,0,0,0,0,0,0,0,2,0,21,1,1,0,0,0,0,0,0,0
193,471,52.4066832,13.5127729,Rural,5,0.801504251,0.343017151,0.641402337,0.769206843,0.339372371,0.548115852,0.561264822,0.027594,0.007027,0.260598,0.27702,0.19734,0.039047,0.023672,0.043605,0,0.004887,0.045281,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
194,477,52.48333946,13.31180036,Resi,0,0.762589928,0.878893945,0.638063439,0.765785381,0.65642187,0.848022423,0.921936759,0,0.173938,0.015031,0.400117,0.276977,0.005879,0.014777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,1,0,0,0,0,0,0,0,0
195,478,52.53965331,13.3653425,Offi,1,0.723675605,0.595379769,0.559599332,0.390979782,0.638951796,0.395515416,0.152173913,0,0.269184,0.222457,0.06632,0.37007,0.053746,0,0,0,0,0.017086,5.90E-05,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
196,479,52.5557489,13.5137376,Resi,0,0.681818182,0.438221911,0.423372287,0.545567652,0.257845357,0.492058549,0.46113307,0.000949,0.111535,0.320148,0.133301,0.294027,0.000344,0.029512,6.20E-05,0,0.004312,0.081777,6.60E-05,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
197,480,52.5307206,13.4588267,Resi,0,0.044146501,0.513475674,0.36327212,0.574805599,0.270462633,0.614138898,0.623188406,0,0.023012,0.276496,0.280504,0.306629,0,0,0.006809,0,0.054102,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0
198,483,52.55722252,13.18547059,Rural,5,0.40647482,0.600630032,0.746577629,0.842301711,0.440634099,0.389598256,0.443346509,0.000617,0,0.16991,0.380285,0.210004,0,0.045473,0.003426,0,0.119344,0.03157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,484,52.5346256,13.2063989,Subur,3,0.762262917,0.787539377,0.49148581,0.60466563,0.724037528,0.285269386,0.694664032,0.004566,0.171641,0.239332,0.191891,0.002234,0.086016,0,0.28893,0,0.001883,0.000965,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
200,486,52.5233471,13.6403331,Resi,0,0.305755396,0.556177809,0.407011686,0.674339036,0.152701391,0.107443164,0.13372859,0.000535,0.007062,0.385828,0.168891,0.327676,0,0.000207,0.088344,0,0,0.014961,0,0,0.006496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,487,52.5506755,13.3847187,Resi,0,0.758011772,0.694434722,0.338230384,0.337169518,0.247492721,0.914668328,0.27140975,0,0.207082,0.19516,0.129438,0.385195,0.04232,0,0,0,0,4.00E-06,0,0,0,0,0,0,0,0,0,0,5,0,37,0,2,0,2,0,0,0,0,0
202,488,52.4242845,13.4309573,Resi,0,0.582733813,0.492124606,0.394323873,0.732192846,0.332901973,0.199003426,0.220355731,0.000711,0.123383,0.214875,0.218211,0.351246,0.027254,0.017211,0.006941,0,0.02673,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0
203,496,52.43701618,13.54910204,Resi,0,0.517985612,0.656632832,0.605008347,0.762674961,0.926884503,0.597944566,0.733201581,0.032379,0.109688,0.051598,0.407645,0.164645,0.020633,0,0.198551,0,0.003602,0.002988,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0
204,500,52.520722,13.15962766,Resi,0,0.342380641,0.349667483,0.207345576,0.72503888,0.3756066,0.237932108,0.42687747,0,0.00659,0.136121,0.390074,0.363105,0.022164,0.015535,0,0,0.002082,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0
205,502,52.54950929,13.37713683,Offi,1,0.598757358,0.526426321,0.36327212,0.374494557,0.293756066,0.611336032,0.404479578,0,0.221973,0.250766,0.071062,0.284203,0,0.035281,0.059953,0.000922,0,0.016668,0,0,0,0,0,0,0,0,0,0,2,2,5,0,4,0,0,0,0,0,0,0
206,504,52.51687262,13.29658685,Resi,0,0.288096795,0.502275114,0.832387312,0.505754277,0.496279521,0.586733105,0.467720685,0.002004,0.020465,0.214312,0.297277,0.350395,0.028016,0.00991,0.006199,0.000355,0.00073,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0
207,505,52.55882057,13.1960001,Resi,0,0.365925441,0.449072454,0.714858097,0.725349922,0.5008088,0.504827157,0.678194993,0.01666,0.006973,0.189309,0.383297,0.19218,0.015363,0.018332,0.081406,0.001117,0.075945,0.000949,0,0,0.003848,0,0,0.007492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,506,52.3967601,13.5399527,Rural,5,0.5088293,0.271263563,0.538564274,0.770451011,0.098350049,0.153223295,0.226613966,0,5.10E-05,0.422676,0.112965,0.266301,0,0.194102,0,0,0,0.003016,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
209,507,52.46428503,13.4558263,Subur,3,0.294964029,0.181659083,0.10884808,0.552721617,0.065998059,0.105886017,0.358366271,0.00127,0.01709,0.467551,0.060902,0.293797,0.00225,0.001461,0.108863,0.014535,0,0.027945,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
210,509,52.6266603,13.31732623,Subur,3,0.848920863,0.523976199,0.90851419,0.78755832,0.544160466,0.422298349,0.896245059,0.008012,0.00227,0.19116,0.335035,0.228773,0.001793,0.059234,0.003566,0,0.135844,0.034312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,511,52.44751653,13.23385003,Resi,0,0.338129496,0.656632832,0.514858097,0.672472784,0.525396312,0.540641545,0.320816864,0,0.013824,0.030234,0.513484,0.390445,0.00807,0.020629,0.015918,0,0.002488,0.000461,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
212,512,52.4373272,13.5383412,Subur,3,0.558207979,0.352467623,0.332220367,0.316640747,0.262051116,0.36966677,0.634387352,0.001543,0.072,0.318391,0.129031,0.375207,0.011926,0.080254,0.00759,7.80E-05,0.002094,0.001211,0.000676,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
213,513,52.6049777,13.31320123,Resi,0,0.627861347,0.635281764,0.405676127,0.422395023,0.882562278,0.41046403,0.791172596,0.012055,0.197316,0.131484,0.246543,0.25325,0.057633,0.008777,0,0.00584,0.013859,0.016715,0.008473,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
214,516,52.58102996,13.20898336,Rural,5,0.45323741,0.100105005,0.471452421,0.903265941,0.638304756,0.506695733,0.606719368,0,0,0.000348,0.578066,0.119586,0,0,0.278266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
215,517,52.44037584,13.54977737,Resi,0,0.624918247,0.671683584,0.771285476,0.467807154,0.568424458,0.725319215,0.67654809,0,0.281391,0.09032,0.22609,0.280406,0.001809,0.005109,0,0,0.000953,0.089273,0,0,0,0,0,0,0.00077,0,0,0,0,0,12,3,1,0,0,0,0,0,0,0
216,518,52.44022555,13.54940192,Resi,0,0.661870504,0.943647182,0.590984975,0.525660964,0.818828858,0.889753971,0.199275362,0.024684,0.145871,0.000531,0.422809,0.061035,0.282293,0.016777,0,0,0.00016,0.023719,0,0,0.007723,0,0,0,0,0,0,0,0,0,12,2,0,0,0,1,0,0,0,0
217,520,52.55735035,13.43587404,Resi,0,0.928057554,0.570528526,0.476460768,0.203421462,0.977677127,0.38710682,0.872859025,0.027523,0.397766,0.148594,0.010195,0.152312,0.000223,0,0.006961,9.00E-05,0.155426,0.006336,9.80E-05,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
218,521,52.57239144,13.49925274,Resi,0,0.340418574,0.608330417,0.786644407,0.698600311,0.620834681,0.579881657,0.649868248,0,0.163137,0.082965,0.34959,0.134133,0.103711,0.079918,0.036891,0,0.024547,0.00025,0,0,0,0,0,0,0.007129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,522,52.58421976,13.40804809,Resi,0,0.625899281,0.385719286,0.801001669,0.306376361,0.445163378,0.487387107,0.821146245,9.80E-05,0.130879,0.06266,0.368809,0.014262,0.056125,0.040039,0.055602,0,0.076996,0,0.002551,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0
220,523,52.46094724,13.41298223,Subur,3,0.53204709,0.229611481,0.107178631,0.036080871,0.404076351,0.034257241,0.127140975,0.057801,0.196406,0.323422,0.013434,0.328395,0,0.013457,0.000266,0,0,0.041223,0,0,0.007074,0,0.012316,0,0,0,0.003055,0,0,0,2,0,1,0,0,0,0,0,0,0
221,526,52.44613447,13.56184278,Subur,3,0.273708306,0.265663283,0.067779633,0.659720062,0.022322873,0.205854874,0.480895916,0.014996,0.007406,0.408402,0.10652,0.347891,0.027297,0.032719,0.009195,0.011996,0.019484,0.00032,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0
222,527,52.58987106,13.29250188,Resi,0,0.611510791,0.84739237,0.934223706,0.703265941,0.454221935,0.642790408,0.467061924,0,0.09007,0.029656,0.41482,0.263234,0.002051,0.005355,0.111367,0,0.030227,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,1,0,0,0,0,0
223,528,52.5578288,13.18889972,Subur,3,0.406147809,0.398669933,0.529215359,0.716018663,0.298285345,0.595764559,0.598814229,0.050125,0.061008,0.37516,0.163043,0.147129,0,0.08748,0,0,0.049848,0,0,0,0,0,0,0.002102,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
224,529,52.533995,13.19279936,Offi,1,0.627534336,0.04900245,0.449415693,0.174805599,0.482368166,0.661476176,0.317852437,0.001695,0.229699,0.213957,0.073184,0.371922,0.00077,0.007324,0.038145,0.013125,0.006648,0.009934,0,0,0.005441,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
225,530,52.37553966,13.61195289,Subur,3,0.718116416,0.604130207,0.565275459,0.871228616,0.448722096,0.529430084,0.493741765,0,0.001508,0.142414,0.409289,0.338621,0.000109,0.028496,0.038629,0.001578,0.001441,0.029777,0.000184,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
226,532,52.5404474,13.5420211,Rural,5,0.60824068,0.239061953,0.276794658,0.864385692,0.044969266,0.058860168,0.059947299,0,0,0.435961,0.159238,0.257113,0,0.058035,0.041484,0,0.038559,0,0.005047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
227,533,52.517497,13.5888972,Resi,0,0.342380641,0.347217361,0.118530885,0.127838258,0.051439664,0.445655559,0.28458498,0.003969,0.018703,0.375844,0.137598,0.432938,0.019289,0.001059,0.000352,0.004375,0.000211,0,8.20E-05,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,1,0,0,0,0,0
228,536,52.4995571,13.3306382,Resi,0,0.740026161,0.617080854,0.60033389,0.271539658,0.598188289,0.353783868,0.287878788,0,0.126477,0.209754,0.205836,0.3905,0.000723,0.04827,0,0.000668,0.000301,0,3.50E-05,0,0,0,0,0,0,0,0,0,4,0,25,1,0,0,1,0,0,0,0,0
229,537,52.41053792,13.350125,Resi,0,0.65206017,0.716485824,0.494156928,0.54525661,0.596894209,0.554033012,0.339591568,0.013375,0.194406,0.144199,0.212578,0.355855,0.047805,0.002871,0,0,0.011324,0,0,0,0.000922,0,0,0,0,0,0,0,2,0,9,9,0,0,0,0,0,0,0,0
230,538,52.4907732,13.43399822,Resi,0,0.80706344,0.794889744,0.601669449,0.330015552,0.635716597,0.455621302,0.725296443,0,0.216996,0.07298,0.322586,0.214809,0.098703,0,0,0,0,0.004516,0,0,0,0,0,0,0,0,0,0,10,0,21,1,1,0,1,1,0,0,0,0
231,541,52.5714301,13.45343141,Rural,5,0.641922825,0.495624781,0.249081803,0.484914463,0.295050146,0.586110246,0.770750988,0.085625,0.019059,0.363566,0.129793,0.237047,0.000129,0.032551,0.055309,0,0.023926,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1
232,542,52.52360115,13.38013371,Offi,1,0.654022237,0.746237312,0.479799666,0.601244168,0.785506309,0.666147618,0.498353096,0,0.530875,0.099688,0.004699,0.185965,0.004656,0,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,1,1,0,0,0,0,1,0,0
233,544,52.41469959,13.49930158,Subur,3,0.4852845,0.713335667,0.499165275,0.501399689,0.270139114,0.470569916,0.556324111,0,0.007965,0.32832,0.226527,0.286203,0.043051,0,0.054457,0,0.018109,0,2.70E-05,0,0,0,0,0,0.000895,0,0,0,0,0,6,0,3,0,0,0,1,0,0,0
234,545,52.43411761,13.27712294,Resi,0,0.518312623,0.564228211,0.566944908,0.524105754,0.616952443,0.961382747,0.765480896,0.00391,0.14707,0.084906,0.361227,0.189078,0.056508,0.002098,0,0,0.040902,0,0,0,0,0,0,0,0.001609,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
235,547,52.5044072,13.1817829,Subur,3,0.355461086,0.16100805,0.336894825,0.647900467,0.355548366,0.234194955,0.600131752,0.012738,0.004574,0.202734,0.384047,0.23048,0.025012,0.050148,0.002277,2.30E-05,0.012152,0.030488,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
236,548,52.54125588,13.44870192,Offi,1,0.303466318,0.388519426,0.538898164,0.277138414,0.338078292,0.304266584,0.286890646,0.008473,0.079598,0.199754,0.357434,0.312906,0.002559,0.000738,0,0,0.036047,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
237,551,52.52122422,13.40734446,Offi,1,0.440810988,0.824291215,0.448747913,0.223017107,0.339372371,0.646527562,0.432147563,0.001227,0.182324,0.250742,0.095738,0.347215,0.00618,0.015801,0.034488,0,0.006207,0.003066,0.002215,0,0,0,0,0,0,0,0,0,5,0,21,0,3,0,0,0,0,0,0,0
238,552,52.40874082,13.30276433,Subur,3,0.311968607,0.696534827,0.398330551,0.577916019,0.614687803,0.403924011,0.402173913,0.000359,0.032785,0.318332,0.219395,0.279035,0.051184,0.001676,0,0,0.037008,0.001652,0.01043,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,1,0,0,0,0,0
239,553,52.58924319,13.52581511,Rural,5,0.746239372,0.203710186,0.664774624,0.828615863,0.1252022,0.171909063,0.372200264,0,0,0.120988,0.404793,0.186047,0,0.003176,0.186039,0,0,0.006148,0.00266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,555,52.62850372,13.47364076,Subur,3,0.61412688,0.349667483,0.259432387,0.612130638,0.0634099,0.176269075,0.103096179,0,0,0.342312,0.203172,0.336285,0,0.107449,0.008766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
241,556,52.44733741,13.24899613,Rural,5,0.686069326,0.201260063,0.52754591,0.73592535,0.533160789,0.419495484,0.68115942,0,0,0.014223,0.523012,0.130523,0,0.04973,0.211977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,558,52.53553267,13.51989225,Offi,1,0.607259647,0.420371019,0.165609349,0.285847589,0.228405047,0.505450016,0.449934124,0.00068,0.092152,0.151473,0.293137,0.371672,0.005938,0.012898,0.06648,0,0,0,0,9.40E-05,0,0,0,0,0,0,0,0.005477,1,0,0,0,0,0,0,1,0,0,0,0
243,560,52.42509217,13.5074019,Subur,3,0.362982341,0.648932447,0.63672788,0.958631415,0.286315108,0.587355964,0.677206851,0,0.012613,0.06552,0.48748,0.206547,0.000219,0.027938,0.042379,0,0.110938,0.034305,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
244,561,52.3926611,13.5877366,Subur,3,0.287442773,0.666433322,0.754924875,0.954898911,0.451310256,0.46838991,0.527009223,0.000668,0,0.074066,0.498496,0.218523,0.00148,0.018617,0.090293,0.000594,0.013117,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,563,52.4865729,13.52508587,Resi,0,0.814257685,0.792789639,0.611018364,0.706998445,0.794241346,0.804110869,0.809617918,8.00E-06,0.379773,0.057484,0.160379,0.293582,0.050883,0.001184,0.00075,0.000891,0.033066,0.012691,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
246,564,52.5403813,13.62830812,Resi,0,0.059189012,0.565628281,0.369282137,0.554276827,0.395341313,0.326066646,0.373188406,0,0.036176,0.322383,0.187359,0.237863,0,0.075918,0,0.007746,0.118191,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,0,0,0,0,0,0
247,566,52.54193482,13.2002218,Subur,3,0.466317855,0.234161708,0.306510851,0.493312597,0.300549984,0.155714731,0.110342556,0,0.00598,0.325961,0.210098,0.331645,0,0.05902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,1,0,0,0,0,0,0,0,0
248,567,52.46445798,13.33512238,Subur,3,0.168410726,0.636681834,0.535559265,0.504821151,0.385312197,0.575521644,0.334980237,0,0.056766,0.227805,0.266914,0.327863,0.092996,0.016574,0,9.00E-05,0,0.000105,0,0,0,0,0,0,0.006914,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0
249,568,52.489933,13.4240813,Comm,2,0.399607587,0.770388519,0.615358932,0.397822706,0.547395665,0.921831205,0.593873518,0,0.118246,0.300008,0.106172,0.420699,0.013938,0.000562,0,0.00716,4.30E-05,0,9.40E-05,0,0,0,0,0,0,0,0,0,14,5,11,2,2,0,0,4,0,0,0,0
250,569,52.42198022,13.1970845,Subur,3,0.303793329,0.102905145,0.751919866,0.698289269,0.503720479,0.178137652,0.209815547,0.009551,0,0.137473,0.497602,0.267055,8.20E-05,0.000352,0.037258,0,0,0.032602,0,5.50E-05,0.002633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,570,52.4596741,13.53386383,Subur,3,0.479071288,0.623031152,0.617028381,0.667496112,0.315755419,0.443475553,0.565217391,0,0.018301,0.23352,0.260535,0.239809,0.006129,0.003656,0.156363,0,0.067898,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
252,571,52.4565783,13.434823,Subur,3,0.606932636,0.646482324,0.678464107,0.777293935,0.396635393,0.605418873,0.530961792,0.000695,0.033324,0.126883,0.390281,0.22582,0.000887,0.082027,0.009004,0.011211,0.019723,0.000117,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0
253,572,52.55292205,13.56982237,Offi,1,0.297253107,0.586979349,0.414691152,0.241057543,0.447428017,0.657427593,0.281949934,0.03134,0.068512,0.180773,0.393246,0.259215,0.020059,0.00893,0,0,0.037926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,574,52.54976172,13.55004708,Resi,0,0.601046436,0.775288764,0.469449082,0.399688958,0.759624717,0.501712862,0.546113307,0.007305,0.21823,0.230129,0.136312,0.219254,0.006816,0,0,0,0.116266,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0
255,575,52.40561314,13.39323861,Resi,0,0.430346632,0.794889744,0.711519199,0.560186625,0.668715626,0.870133915,0.816864295,0.032297,0.007914,0.175555,0.245477,0.072949,3.10E-05,0.018801,0.068762,0.001219,0.021363,0.021824,0,0,0.011609,0,0,0.09041,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
256,577,52.53463239,13.34545498,Resi,0,0.455526488,0.93419671,0.83572621,0.874339036,0.578453575,0.596075989,0.897562582,0,0.190203,0.053141,0.337102,0.307836,0.018703,0,0,0,0.029426,0.010648,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,0,0
257,578,52.45666144,13.4527531,Resi,0,0.272727273,0.417920896,0.139899833,0.322550544,0.569071498,0.729679228,0.661396574,0.00473,0.088012,0.292344,0.16684,0.355809,0.072805,0.014055,0,0,0.001207,2.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
258,579,52.43819429,13.36130139,Subur,3,0.417920209,0.704935247,0.725876461,1,0.506308638,0.631267518,0.463438735,0.01316,0.047594,0.273344,0.231383,0.183137,0.024625,0.010219,0.017531,0,0.077875,0.031926,0,0,0.020961,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
259,581,52.43607513,13.36235762,Resi,0,0.396991498,0.338816941,0.441068447,0.339346812,0.445486897,0.437869822,0.53458498,0,0.171262,0.278551,0.100176,0.301512,0.015273,0.023125,0,0.000922,0.041703,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0
